timestamp,open_interest_norm,oi_change,funding_rate
2023-12-15 14:45:44.423265,1.0248357076505616,0.003916905101953631,0.0
2023-12-16 14:45:44.423265,0.9937726559976822,-0.01956745555230064,0.0
2023-12-17 14:45:44.423265,1.0337561690175177,0.008165055114289436,0.0
2023-12-18 14:45:44.423265,1.0782091059891254,-0.03405167208475681,0.0
2023-12-19 14:45:44.423265,0.9910358154887988,0.020583112746512873,0.0
2023-12-20 14:45:44.423265,0.991722507433748,0.009451949648260861,0.0
2023-12-21 14:45:44.423265,1.0830758671128182,0.005120594686277513,0.0
2023-12-22 14:45:44.423265,1.0431728338513353,0.019653819678910278,0.0
2023-12-23 14:45:44.423265,0.9820132491531838,0.03330948888925153,0.0
2023-12-24 14:45:44.423265,1.0333008416854712,0.02028740130036261,0.0
2023-12-25 14:45:44.423265,0.9836878259217912,-0.03681748462663291,0.0
2023-12-26 14:45:44.423265,0.9842580939401429,-0.02559153933471403,0.0
2023-12-27 14:45:44.423265,1.0203285662531987,-0.012496371553913577,0.0
2023-12-28 14:45:44.423265,0.9132523114982487,0.0005218210042166757,0.0
2023-12-29 14:45:44.423265,0.9233563031617283,0.01035318040938246,0.0
2023-12-30 14:45:44.423265,0.9821736893815727,-0.014514876263069312,0.0
2023-12-31 14:45:44.423265,0.9603323808831415,0.0037353352895415667,0.0
2024-01-01 14:45:44.423265,1.027372174585868,-0.015107658647066452,0.0
2024-01-02 14:45:44.423265,0.9669444752362851,-0.012230356059838965,0.0
2024-01-03 14:45:44.423265,0.9424163650018225,-0.028133221936964447,0.0
2024-01-04 14:45:44.423265,1.086999859570906,-0.018464664922218085,0.0
2024-01-05 14:45:44.423265,1.003114477156743,-0.027033692112326674,0.0
2024-01-06 14:45:44.423265,1.0184655734717076,-0.019517465059546654,0.0
2024-01-07 14:45:44.423265,0.9445376249828799,0.02107283593215679,0.0
2024-01-08 14:45:44.423265,0.9892417691235351,-0.01898797777663886,0.0
2024-01-09 14:45:44.423265,1.022692905891529,0.052647641296747816,0.0
2024-01-10 14:45:44.423265,0.9602829685911619,0.009866358017617784,0.0
2024-01-11 14:45:44.423265,1.0373034194358022,0.003696722473897478,0.0
2024-01-12 14:45:44.423265,0.9891724550788198,-0.017167155603624272,0.0
2024-01-13 14:45:44.423265,1.0053055731413376,0.014006197588179828,0.0
2024-01-14 14:45:44.423265,0.9904908010757729,-0.01151275652475548,0.0
2024-01-15 14:45:44.423265,1.1138759119689312,0.002440196292907229,0.0
2024-01-16 14:45:44.423265,1.0212730125628289,0.051201690765375896,0.0
2024-01-17 14:45:44.423265,0.9697481984081721,-0.0019211979944929974,0.0
2024-01-18 14:45:44.423265,1.064446861517368,0.022985466525713517,0.0
2024-01-19 14:45:44.423265,0.9629633044698989,-0.014063528502517748,0.0
2024-01-20 14:45:44.423265,1.0351345377749293,-0.000699769809939234,0.0
2024-01-21 14:45:44.423265,0.9273937228869439,0.0354160127127102,0.0
2024-01-22 14:45:44.423265,0.9596537976922528,-0.012539341155755349,0.0
2024-01-23 14:45:44.423265,1.0365920329868719,0.036248971159938574,0.0
2024-01-24 14:45:44.423265,1.0643581712494277,0.014155038709109509,0.0
2024-01-25 14:45:44.423265,1.036689127365397,-0.011249335517885354,0.0
2024-01-26 14:45:44.423265,1.0230241702427278,0.01264815478111042,0.0
2024-01-27 14:45:44.423265,1.0144372706389169,0.019451088992534598,0.0
2024-01-28 14:45:44.423265,0.9562522269562513,0.012436199244343929,0.0
2024-01-29 14:45:44.423265,0.9948719871111288,-0.03140449439780913,0.0
2024-01-30 14:45:44.423265,1.0085181300391162,-0.014542743516497371,0.0
2024-01-31 14:45:44.423265,1.0850920509542927,-0.004950372711030095,0.0
2024-02-01 14:45:44.423265,1.0501027251780117,-0.0014886685820009258,0.0
2024-02-02 14:45:44.423265,0.9454556739876931,0.01241344195101356,0.0
2024-02-03 14:45:44.423265,1.0504977512818112,0.0035540200186650766,0.0
2024-02-04 14:45:44.423265,1.0157253098474968,-0.026706887174202026,0.0
2024-02-05 14:45:44.423265,1.0018191949092563,0.0076039570201192645,0.0
2024-02-06 14:45:44.423265,1.066934980422839,0.012211714905676463,0.0
2024-02-07 14:45:44.423265,1.0885870131618345,0.011195808958620797,0.0
2024-02-08 14:45:44.423265,1.0842869140490883,0.021615614511092437,0.0
2024-02-09 14:45:44.423265,0.9964479029883879,0.01667844309097808,0.0
2024-02-10 14:45:44.423265,1.0236340314132006,0.009183601584568733,0.0
2024-02-11 14:45:44.423265,1.0563436928321808,-0.0014033142291729405,0.0
2024-02-12 14:45:44.423265,1.0892436486743622,-0.03321921867031983,0.0
2024-02-13 14:45:44.423265,1.0171935514822212,0.008592364382651718,0.0
2024-02-14 14:45:44.423265,1.0325551855975361,0.004153753743262223,0.0
2024-02-15 14:45:44.423265,0.987207256786667,0.005431576743907469,0.0
2024-02-16 14:45:44.423265,0.9833995453391764,-0.02553497151640619,0.0
2024-02-17 14:45:44.423265,1.0845220387191612,-0.02162113080816525,0.0
2024-02-18 14:45:44.423265,1.1123936200842337,0.02106305706665807,0.0
2024-02-19 14:45:44.423265,1.0416669836329175,-0.0007911030771331008,0.0
2024-02-20 14:45:44.423265,1.0961300056627767,0.013630013947452488,0.0
2024-02-21 14:45:44.423265,1.0647210330767987,0.0005663675226092235,0.0
2024-02-22 14:45:44.423265,1.015069115150402,0.0005951227899149038,0.0
2024-02-23 14:45:44.423265,1.0660807542123205,0.018765676119519955,0.0
2024-02-24 14:45:44.423265,1.1255986733164396,-0.010320894564347479,0.0
2024-02-25 14:45:44.423265,1.0475914140938851,0.0019224155388196673,0.0
2024-02-26 14:45:44.423265,1.1283007698963246,-0.00924550577410085,0.0
2024-02-27 14:45:44.423265,0.9197672029573783,-0.008689924548646312,0.0
2024-02-28 14:45:44.423265,1.0925354544368682,-0.006183442469372788,0.0
2024-02-29 14:45:44.423265,1.0564785536862569,0.004442675432674257,0.0
2024-03-01 14:45:44.423265,1.0378617038072966,-0.009574972433269546,0.0
2024-03-02 14:45:44.423265,1.0580859812136063,0.025115122511470415,0.0
2024-03-03 14:45:44.423265,0.954805367713028,-0.01789214604439008,0.0
2024-03-04 14:45:44.423265,1.0438860901074385,-0.003737432883227181,0.0
2024-03-05 14:45:44.423265,1.073411184131143,-0.0087946211654835,0.0
2024-03-06 14:45:44.423265,1.1301361288488727,0.02893955768707466,0.0
2024-03-07 14:45:44.423265,1.031013786754356,0.003931095530231492,0.0
2024-03-08 14:45:44.423265,1.0171884885796205,0.020636890789372697,0.0
2024-03-09 14:45:44.423265,1.0332111876012944,-0.02971120746073944,0.0
2024-03-10 14:45:44.423265,1.1047550167218663,0.0053410053173851765,0.0
2024-03-11 14:45:44.423265,1.0761083373759885,0.01779261591246874,0.0
2024-03-12 14:45:44.423265,1.0338686427608936,0.0016456797855084837,0.0
2024-03-13 14:45:44.423265,1.0867058956611548,0.021309607501307025,0.0
2024-03-14 14:45:44.423265,1.0665822725291303,-0.010345769002007444,0.0
2024-03-15 14:45:44.423265,1.1108465156446141,0.028186948803711597,0.0
2024-03-16 14:45:44.423265,1.0279974824803437,0.045977962472385,0.0
2024-03-17 14:45:44.423265,1.047402900900564,-0.007256771208793181,0.0
2024-03-18 14:45:44.423265,1.0448664716300862,-0.008910050428015437,0.0
2024-03-19 14:45:44.423265,0.9919820029363297,0.02906768954235402,0.0
2024-03-20 14:45:44.423265,1.0806496352524055,0.03159144291461425,0.0
2024-03-21 14:45:44.423265,1.0795822560644128,-0.010457200543065367,0.0
2024-03-22 14:45:44.423265,1.067471036343783,-0.008403736341917146,0.0
2024-03-23 14:45:44.423265,1.056171877899144,-0.0056356921772101444,0.0
2024-03-24 14:45:44.423265,0.997818568521622,-0.02688901022068554,0.0
2024-03-25 14:45:44.423265,1.048240710542116,-0.018373038929683966,0.0
2024-03-26 14:45:44.423265,1.052823121910287,-0.020082815335041356,0.0
2024-03-27 14:45:44.423265,1.030530855331786,-0.015355951302082569,0.0
2024-03-28 14:45:44.423265,1.063266304265808,-0.0006936977477356236,0.0
